fiindex,fi_opcode,crash,benign,SDC
3121,load,0.03333333333333333,0.7,0.2666666666666667
3122,getelementptr,0.7,0.3,0.0
3123,load,0.1,0.7,0.20000000000000004
3124,fdiv,0.06666666666666667,0.8,0.1333333333333333
3125,getelementptr,0.8,0.06666666666666667,0.1333333333333333
3127,getelementptr,0.6333333333333333,0.13333333333333333,0.2333333333333334
3128,load,0.03333333333333333,0.7666666666666667,0.19999999999999996
3129,load,0.06666666666666667,0.8666666666666667,0.06666666666666664
3130,fdiv,0.06666666666666667,0.8333333333333334,0.09999999999999996
3131,getelementptr,0.7333333333333333,0.13333333333333333,0.13333333333333341
3133,getelementptr,0.8333333333333334,0.03333333333333333,0.1333333333333333
3134,load,0.03333333333333333,0.7333333333333333,0.2333333333333334
3135,load,0.1,0.6666666666666666,0.23333333333333336
3136,fdiv,0.03333333333333333,0.7,0.2666666666666667
3137,getelementptr,0.7333333333333333,0.06666666666666667,0.20000000000000007
3139,add,0.7333333333333333,0.16666666666666666,0.10000000000000009
3140,icmp,0.0,0.16666666666666666,0.8333333333333334
3197,phi,0.8333333333333334,0.06666666666666667,0.09999999999999998
3198,getelementptr,0.8666666666666667,0.0,0.1333333333333333
3199,load,0.03333333333333333,0.5,0.4666666666666667
3200,getelementptr,0.7333333333333333,0.06666666666666667,0.20000000000000007
3201,load,0.1,0.7333333333333333,0.1666666666666667
3202,fmul,0.0,0.7,0.30000000000000004
3203,fadd,0.03333333333333333,0.6333333333333333,0.33333333333333337
3204,call,0.0,1.0,0.0
3205,fcmp,0.0,0.3,0.7
3206,select,0.0,0.7666666666666667,0.23333333333333328
3208,getelementptr,0.7666666666666667,0.03333333333333333,0.19999999999999996
3209,load,0.03333333333333333,0.6666666666666666,0.30000000000000004
3210,getelementptr,0.6,0.1,0.30000000000000004
3211,load,0.06666666666666667,0.7333333333333333,0.20000000000000007
3212,fmul,0.03333333333333333,0.7666666666666667,0.19999999999999996
3213,fadd,0.06666666666666667,0.7,0.2333333333333334
3214,call,0.0,1.0,0.0
3215,fcmp,0.0,0.26666666666666666,0.7333333333333334
3216,select,0.03333333333333333,0.7,0.2666666666666667
3218,getelementptr,0.7333333333333333,0.03333333333333333,0.2333333333333334
3219,load,0.03333333333333333,0.7333333333333333,0.2333333333333334
3220,getelementptr,0.7333333333333333,0.1,0.16666666666666674
3221,load,0.03333333333333333,0.7666666666666667,0.19999999999999996
3222,fmul,0.0,0.7,0.30000000000000004
3223,fadd,0.03333333333333333,0.7,0.2666666666666667
3224,call,0.0,0.9333333333333333,0.06666666666666665
3225,fcmp,0.0,0.26666666666666666,0.7333333333333334
3226,select,0.03333333333333333,0.7,0.2666666666666667
3228,add,0.8666666666666667,0.03333333333333333,0.09999999999999998
3229,icmp,0.0,0.06666666666666667,0.9333333333333333
3243,phi,0.9,0.03333333333333333,0.06666666666666665
3244,getelementptr,0.8,0.06666666666666667,0.1333333333333333
3245,load,0.06666666666666667,0.7,0.2333333333333334
3246,fmul,0.0,0.7666666666666667,0.23333333333333328
3247,getelementptr,0.7333333333333333,0.16666666666666666,0.10000000000000009
3248,load,0.06666666666666667,0.5,0.43333333333333335
3249,fadd,0.06666666666666667,0.4666666666666667,0.4666666666666667
3251,getelementptr,0.6,0.1,0.30000000000000004
3252,load,0.0,0.6666666666666666,0.33333333333333337
3253,fmul,0.03333333333333333,0.6666666666666666,0.30000000000000004
3254,getelementptr,0.6666666666666666,0.1,0.2333333333333334
3255,load,0.16666666666666666,0.4,0.43333333333333335
3256,fadd,0.1,0.5333333333333333,0.3666666666666667
3258,getelementptr,0.7666666666666667,0.03333333333333333,0.19999999999999996
3259,load,0.0,0.7,0.30000000000000004
3260,fmul,0.03333333333333333,0.7,0.2666666666666667
3261,getelementptr,0.8,0.06666666666666667,0.1333333333333333
3262,load,0.1,0.4,0.5
3263,fadd,0.06666666666666667,0.3333333333333333,0.6000000000000001
3265,add,0.9,0.03333333333333333,0.06666666666666665
3266,icmp,0.0,0.2,0.8
363,load,0.0,0.7,0.30000000000000004
364,fcmp,0.0,0.0,1.0
3154,phi,0.9,0.06666666666666667,0.033333333333333326
3155,getelementptr,0.8666666666666667,0.03333333333333333,0.09999999999999998
3156,load,0.6333333333333333,0.03333333333333333,0.33333333333333337
3157,sext,0.7333333333333333,0.1,0.16666666666666674
3158,getelementptr,0.6666666666666666,0.1,0.2333333333333334
3160,add,0.9,0.03333333333333333,0.06666666666666665
3161,icmp,0.03333333333333333,0.13333333333333333,0.8333333333333334
3166,phi,0.8666666666666667,0.1,0.033333333333333326
3167,getelementptr,0.8333333333333334,0.1,0.06666666666666665
3168,load,0.43333333333333335,0.16666666666666666,0.4
3169,sext,0.7333333333333333,0.1,0.16666666666666674
3170,getelementptr,0.7333333333333333,0.06666666666666667,0.20000000000000007
3172,add,0.8333333333333334,0.1,0.06666666666666665
3173,icmp,0.03333333333333333,0.26666666666666666,0.7000000000000001
3176,phi,0.8666666666666667,0.1,0.033333333333333326
3177,getelementptr,0.9333333333333333,0.03333333333333333,0.033333333333333326
3178,load,0.7,0.03333333333333333,0.2666666666666667
3179,sext,0.7666666666666667,0.06666666666666667,0.16666666666666663
3180,getelementptr,0.7666666666666667,0.1,0.1333333333333333
3182,add,0.9333333333333333,0.03333333333333333,0.033333333333333326
3183,icmp,0.06666666666666667,0.16666666666666666,0.7666666666666667
7856,phi,0.8666666666666667,0.13333333333333333,0.0
7857,phi,0.7666666666666667,0.23333333333333334,-1.1102230246251565e-16
7859,phi,0.8666666666666667,0.13333333333333333,0.0
7860,phi,0.7666666666666667,0.23333333333333334,-1.1102230246251565e-16
7862,add,0.8,0.2,0.0
7863,getelementptr,0.0,1.0,0.0
7864,icmp,1.0,0.0,0.0
353,fmul,0.0,0.6,0.4
354,fdiv,0.0,0.7,0.30000000000000004
7846,phi,0.9666666666666667,0.03333333333333333,0.0
7847,getelementptr,0.7333333333333333,0.26666666666666666,1.1102230246251565e-16
7848,bitcast,0.7,0.3,0.0
7850,add,0.8333333333333334,0.16666666666666666,0.0
7851,icmp,0.0,1.0,0.0
3276,fsub,0.03333333333333333,0.7,0.2666666666666667
3277,insertelement,0.0,0.7666666666666667,0.23333333333333328
3278,insertelement,0.06666666666666667,0.7333333333333333,0.20000000000000007
3279,insertelement,0.03333333333333333,0.8333333333333334,0.1333333333333333
3280,insertelement,0.0,0.6333333333333333,0.3666666666666667
3281,fsub,0.0,0.6666666666666666,0.33333333333333337
3282,insertelement,0.0,0.8666666666666667,0.1333333333333333
3283,shufflevector,0.0,0.5666666666666667,0.43333333333333335
3284,insertelement,0.0,0.9333333333333333,0.06666666666666665
3285,insertelement,0.0,0.8333333333333334,0.16666666666666663
3286,fsub,0.0,0.6666666666666666,0.33333333333333337
3287,insertelement,0.06666666666666667,0.8333333333333334,0.09999999999999996
3288,shufflevector,0.03333333333333333,0.6,0.3666666666666667
3289,insertelement,0.0,0.8333333333333334,0.16666666666666663
3290,insertelement,0.03333333333333333,0.4666666666666667,0.5
3291,fsub,0.0,0.8,0.19999999999999996
3292,insertelement,0.06666666666666667,0.7333333333333333,0.20000000000000007
3293,shufflevector,0.03333333333333333,0.6666666666666666,0.30000000000000004
3294,insertelement,0.03333333333333333,0.7333333333333333,0.2333333333333334
3295,insertelement,0.03333333333333333,0.7333333333333333,0.2333333333333334
3296,fsub,0.0,0.6,0.4
3297,insertelement,0.1,0.7,0.20000000000000004
3298,insertelement,0.2,0.5333333333333333,0.26666666666666666
3299,insertelement,0.03333333333333333,0.9,0.06666666666666665
3300,shufflevector,0.0,0.6,0.4
3301,fsub,0.03333333333333333,0.7666666666666667,0.19999999999999996
3302,insertelement,0.03333333333333333,0.7333333333333333,0.2333333333333334
3303,insertelement,0.06666666666666667,0.6666666666666666,0.2666666666666667
3304,shufflevector,0.03333333333333333,0.6,0.3666666666666667
3305,fsub,0.0,0.7666666666666667,0.23333333333333328
3306,insertelement,0.03333333333333333,0.7666666666666667,0.19999999999999996
3307,insertelement,0.13333333333333333,0.6666666666666666,0.20000000000000004
3308,insertelement,0.0,0.8666666666666667,0.1333333333333333
3309,shufflevector,0.03333333333333333,0.6666666666666666,0.30000000000000004
3310,fsub,0.0,0.7333333333333333,0.2666666666666667
3311,insertelement,0.1,0.6,0.30000000000000004
3312,insertelement,0.0,0.9333333333333333,0.06666666666666665
3313,insertelement,0.03333333333333333,0.6333333333333333,0.33333333333333337
3314,fsub,0.03333333333333333,0.5333333333333333,0.43333333333333335
3315,fsub,0.03333333333333333,0.8,0.16666666666666663
3316,fsub,0.0,0.7666666666666667,0.23333333333333328
3317,insertelement,0.1,0.8333333333333334,0.06666666666666662
3318,insertelement,0.03333333333333333,0.7333333333333333,0.2333333333333334
3319,insertelement,0.03333333333333333,0.9333333333333333,0.03333333333333332
3320,insertelement,0.0,0.8666666666666667,0.1333333333333333
3321,fsub,0.0,0.6333333333333333,0.3666666666666667
3322,fsub,0.0,0.8,0.19999999999999996
3323,insertelement,0.13333333333333333,0.5333333333333333,0.33333333333333337
3324,insertelement,0.03333333333333333,0.6,0.3666666666666667
3325,insertelement,0.0,0.6666666666666666,0.33333333333333337
3326,fsub,0.0,0.7,0.30000000000000004
3327,insertelement,0.03333333333333333,0.8333333333333334,0.1333333333333333
3328,fsub,0.0,0.8333333333333334,0.16666666666666663
3329,insertelement,0.0,0.8,0.19999999999999996
3330,insertelement,0.0,0.7,0.30000000000000004
3331,fsub,0.0,0.7,0.30000000000000004
3332,insertelement,0.0,0.7666666666666667,0.23333333333333328
3333,fsub,0.0,0.7,0.30000000000000004
3334,insertelement,0.03333333333333333,0.8666666666666667,0.09999999999999998
3335,insertelement,0.06666666666666667,0.5333333333333333,0.4
3336,fsub,0.0,0.7333333333333333,0.2666666666666667
3337,insertelement,0.0,0.8666666666666667,0.1333333333333333
3338,insertelement,0.03333333333333333,0.43333333333333335,0.5333333333333333
3339,fsub,0.0,0.7333333333333333,0.2666666666666667
3340,insertelement,0.03333333333333333,0.8333333333333334,0.1333333333333333
3341,insertelement,0.0,0.7,0.30000000000000004
3342,fsub,0.0,0.7333333333333333,0.2666666666666667
3343,fadd,0.0,0.6,0.4
3344,fmul,0.0,0.7666666666666667,0.23333333333333328
3345,shufflevector,0.0,0.9,0.09999999999999998
3346,fmul,0.0,0.9666666666666667,0.033333333333333326
3347,extractelement,0.0,0.6,0.4
3348,fsub,0.0,0.6333333333333333,0.3666666666666667
3349,fmul,0.0,0.6333333333333333,0.3666666666666667
3350,fadd,0.0,0.8333333333333334,0.16666666666666663
3351,fmul,0.0,0.6666666666666666,0.33333333333333337
3352,insertelement,0.0,0.8666666666666667,0.1333333333333333
3353,shufflevector,0.0,0.7666666666666667,0.23333333333333328
3354,extractelement,0.0,0.6333333333333333,0.3666666666666667
3355,insertelement,0.0,0.8333333333333334,0.16666666666666663
3356,insertelement,0.0,0.7666666666666667,0.23333333333333328
3357,fmul,0.03333333333333333,0.8333333333333334,0.1333333333333333
3358,fsub,0.0,0.7333333333333333,0.2666666666666667
